invoice_id,list_of_goods,customer_id
3168459,"['sandwich', 'shampoo', 'whole wheat rice', 'iphone 10', 'antioxydant juice', 'dessert wine', 'toothpaste', 'nonfat milk', 'dog food', 'water spray', 'vegetables mix', 'fresh bread']",15965
9259295,"['samsung galaxy 10', 'white wine', 'iPad', 'asparagus', 'pasta', 'phone car charger', 'napkins', 'cookies', 'tomato sauce', 'cooking oil', 'portal 2', 'megaman zero 3', 'ketchup', 'meatballs', 'babies food']",39054
10528372,"['white wine', 'tooth brush', 'soda', 'napkins', 'nonfat milk', 'salad', 'ground beef', 'energy bar']",28872
4219585,"['mint green tea', 'shower gel', 'pet food', 'phone charger', 'spaghetti', 'tomato sauce', 'red wine', 'water spray']",37102
4473512,"['corn', 'samsung galaxy 10', 'napkins', 'ground beef', 'half-life 2', 'milk']",16807
6564498,"['oil', 'shampoo', 'mint green tea', 'mashed potato', 'tea', 'ketchup', 'iMac', 'chili', 'eggs', 'cereals', 'cooking oil', 'fresh bread', 'body spray']",5679
7559766,"['carrots', 'cottage cheese', 'asparagus', 'light mayo', 'hot dogs']",14435
10795661,"['chicken', 'deodorant', 'megaman zero 2', 'shower gel', 'green beans', 'mashed potato', 'fresh bread']",17611
6939430,"['avocado', 'ratchet & clank 3', 'turkey', 'trout', 'spaghetti', 'eggs', 'french fries', 'mushroom cream sauce', 'gluten free bar', 'frozen vegetables', 'babies food']",5862
4563510,"['low fat yogurt', 'white wine', 'iphone 10', 'final fantasy XX', 'cauliflower', 'bacon', 'cat food', 'vegetables mix', 'portal']",3207
5718574,"['chicken', 'chutney', 'mint', 'frozen smoothie', 'cat food', 'tomato juice', 'half-life 2', 'tomato sauce', 'fresh tuna', 'megaman zero 3', 'black beer', 'burger sauce']",39623
12008061,"['energy drink', 'cottage cheese', 'pasta', 'black tea', 'protein bar', 'ketchup', 'pokemon sword', 'pokemon violet', 'spaghetti', 'honey', 'cooking oil', 'meatballs', 'frozen vegetables']",7555
1830951,"['carrots', 'ratchet & clank 3', 'half-life: alyx', 'airpods', 'muffins', 'champagne', 'iphone 10', 'gadget for tiktok streaming', 'shower gel', 'almonds', 'blueberries', 'toilet paper', 'cereals', 'whole wheat pasta', 'energy bar', 'frozen vegetables']",33260
3537772,"['mushroom cream sauce', 'airpods', 'tooth brush', 'flax seed', 'shower gel', 'whole weat flour', 'ground beef', 'ring light', 'honey', 'catfish', 'razor', 'green beans', 'pokemon violet', 'frozen vegetables']",3843
4515478,"['cauliflower', 'airpods', 'oatmeal']",14166
86621,"['fresh tuna', 'deodorant', 'catfish', 'champagne', 'muffins', 'samsung galaxy 10', 'light mayo', 'yams', 'phone charger', 'meatballs', 'chili', 'ring light', 'toilet paper', 'gadget for tiktok streaming', 'pokemon shield', 'portal', 'parmesan cheese']",31363
2485844,"['avocado', 'carrots', 'tomatoes', 'whole wheat rice', 'airpods', 'antioxydant juice', 'oatmeal', 'salad', 'olive oil', 'mashed potato', 'green tea']",6895
6853741,"['deodorant', 'green tea', 'shampoo', 'tooth brush', 'mint green tea', 'zucchini', 'protein bar', 'gluten free bar']",28901
10024121,"['oil', 'whole wheat pasta', 'tomatoes', 'iphone 10', 'megaman zero', 'strawberries', 'cookies', 'dessert wine', 'pet food', 'megaman zero 4', 'water spray', 'pokemon shield', 'vacuum cleaner', 'salt']",29245
1262888,"['cake', 'shampoo', 'final fantasy XXII', 'iPad', 'black tea', 'asparagus', 'soda', 'ketchup', 'body spray']",29390
3976897,"['carrots', 'light cream', 'energy drink', 'corn', 'airpods', 'samsung galaxy 10', 'mint', 'final fantasy XXII', 'minecraft', 'pickles', 'honey']",19920
3489116,"['carrots', 'shampoo', 'airpods', 'shallot', 'asparagus', 'zucchini', 'protein bar', 'mineral water', 'blueberries', 'spinach', 'mashed potato', 'burger sauce']",27148
8613349,"['whole wheat rice', 'iphone 10', 'butter', 'soda', 'laptop', 'brownies', 'portal 2']",31225
11514602,"['chicken', 'mint', 'shallot', 'strawberries', 'cookies', 'protein bar', 'mineral water', 'cider', 'spaghetti', 'spinach', 'eggs', 'megaman zero 4', 'gluten free bar', 'fresh bread', 'hand protein bar']",24123
2103678,"['light cream', 'barbecue sauce', 'airpods', 'extra dark chocolate', 'french wine', 'black beer']",22440
8834384,"['barbecue sauce', 'salmon', 'iPad', 'extra dark chocolate', 'hot dogs', 'melons', 'iMac', 'pickles', 'escalope', 'trout', 'tomato sauce', 'toilet paper', 'megaman zero 4', 'water spray', 'gluten free bar', 'burger sauce']",26737
904212,"['burgers', 'corn', 'white wine', 'toilet paper', 'oatmeal', 'mineral water', 'cider', 'sparkling water', 'megaman zero 4', 'vacuum cleaner']",4492
4849621,"['avocado', 'carrots', 'whole wheat rice', 'soda', 'yogurt cake', 'asparagus', 'zucchini', 'tea', 'mineral water', 'blueberries', 'spinach', 'honey', 'green grapes', 'frozen vegetables']",36811
370575,"['muffins', 'turkey', 'chocolate', 'chili', 'tomato juice', 'hand protein bar']",29277
3775805,"['blueberries', 'dog food', 'cooking oil', 'escalope']",26310
9451447,"['mushroom cream sauce', 'cotton buds', 'turkey', 'cauliflower', 'razor', 'gadget for tiktok streaming', 'mayonnaise', 'almonds', 'grated cheese', 'portal 2', 'water spray', 'ketchup', 'gluten free bar', 'babies food']",8262
11673733,"['ratchet & clank 3', 'chocolate bread', 'mint', 'flax seed', 'asparagus', 'candy bars', 'pokemon sword', 'honey', 'toilet paper', 'french fries', 'burger sauce']",10619
6517103,"['butter', 'black tea', 'tomato juice', 'cooking oil', 'gluten free bar']",12831
8706532,"['carrots', 'sandwich', 'mint', 'salad', 'toilet paper']",11639
643026,"['airpods', 'megaman zero 2', 'laptop', 'asparagus', 'protein bar', 'minecraft', 'nonfat milk', 'bluetooth headphones', 'energy bar', 'body spray']",1642
11796921,"['rice', 'pancakes', 'airpods', 'bacon', 'final fantasy XIX', 'spaghetti', 'mushroom cream sauce', 'hand protein bar']",1804
11012693,"['half-life: alyx', 'cream', 'sandwich', 'whole wheat rice', 'mint', 'cauliflower', 'final fantasy XIX', 'dog food', 'spaghetti', 'fresh tuna', 'meatballs', 'ratchet & clank']",38014
634224,"['deodorant', 'white wine', 'megaman zero', 'butter', 'laptop', 'mint green tea', 'sparkling water', 'escalope', 'grated cheese', 'honey', 'toilet paper', 'megaman zero 4', 'water spray', 'pokemon shield']",19756
7292963,"['pancakes', 'iPad', 'metroid prime', 'cereals', 'parmesan cheese']",39198
10758212,"['fromage blanc', 'airpods', 'trout', 'french fries']",13393
11651945,"['champagne', 'final fantasy XXII', 'black tea', 'light mayo', 'metroid prime', 'tea', 'phone charger', 'pokemon sword', 'cider', 'eggs', 'dog food', 'red wine', 'mashed potato', 'hand protein bar', 'parmesan cheese']",33517
3380108,"['pasta', 'protein bar', 'dessert wine', 'salad', 'phone charger', 'chili', 'ground beef', 'dog food', 'herb & pepper']",14921
669163,"['carrots', 'fromage blanc', 'deodorant', 'tomatoes', 'airpods', 'antioxydant juice', 'asparagus', 'gadget for tiktok streaming', 'final fantasy XIX', 'mineral water', 'salad', 'blueberries', 'grated cheese', 'razor', 'french wine', 'herb & pepper']",8445
10524826,"['soda', 'asparagus', 'hot dogs', 'shower gel', 'pickles', 'seabass', 'razor', 'vegetables mix']",33951
684298,"['cereals', 'cookies', 'whole weat flour']",23832
6021925,"['chocolate bread', 'samsung galaxy 10', 'black tea', 'laptop', 'asparagus', 'light mayo', 'minecraft', 'blueberries', 'seabass', 'portal 2', 'energy bar']",19042
7232737,"['light cream', 'ratchet & clank 3', 'fromage blanc', 'chicken', 'cologne', 'eggplant', 'metroid fusion']",2984
7753923,"['oil', 'whole wheat rice', 'antioxydant juice', 'shallot', 'chocolate', 'mayonnaise', 'iMac', 'cider', 'ground beef', 'pokemon violet', 'french fries', 'mushroom cream sauce', 'vacuum cleaner', 'black beer', 'milk']",8921
10468727,"['avocado', 'ratchet & clank 3', 'burgers', 'pancakes', 'shrimp', 'mint', 'white wine', 'frozen smoothie', 'soda', 'mayonnaise', 'shower gel', 'canned_tuna', 'eggplant', 'bluetooth headphones', 'whole wheat pasta']",10515
1239649,"['mineral water', 'spaghetti', 'salt', 'escalope']",23932
4871468,"['shrimp', 'zucchini', 'yams', 'toothpaste', 'ratchet & clank']",5572
11184753,"['cake', 'low fat yogurt', 'whole wheat rice', 'final fantasy XIX', 'mushroom cream sauce', 'ratchet & clank']",3192
9963430,"['chicken', 'barbecue sauce', 'iphone 10', 'extra dark chocolate', 'pickles', 'nonfat milk', 'chili', 'spinach', 'dog food', 'eggplant', 'water spray']",19516
6697418,"['strong cheese', 'shallot', 'yams', 'ground beef', 'tomato sauce', 'gluten free bar']",8730
7912937,"['red wine', 'shrimp', 'cat food', 'pasta', 'salt', 'spinach', 'eggplant', 'megaman zero 3', 'frozen vegetables', 'babies food']",29446
10276120,"['energy drink', 'fromage blanc', 'samsung galaxy 10', 'cauliflower', 'butter', 'frozen smoothie', 'yogurt cake', 'whole weat flour', 'escalope', 'cereals']",11883
4065019,"['barbecue sauce', 'brownies', 'trout', 'mashed potato', 'ratchet & clank 2']",12631
6701449,"['ratchet & clank 3', 'sandwich', 'cat food', 'extra dark chocolate', 'melons', 'minecraft', 'spaghetti', 'toilet paper', 'french wine', 'parmesan cheese']",29488
8318117,"['carrots', 'cologne', 'samsung galaxy 10', 'turkey', 'flax seed', 'shower gel', 'napkins', 'trout', 'cooking oil', 'mushroom cream sauce']",31936
1834564,"['chicken', 'pancakes', 'cottage cheese', 'milk', 'melons', 'mayonnaise', 'final fantasy XIX', 'pet food', 'olive oil', 'ground beef', 'dog food', 'cereals', 'french wine', 'green tea', 'babies food']",38421
10499053,"['mashed potato', 'gluten free bar', 'shrimp', 'mineral water']",1131
1116811,"['pokemon violet', 'vacuum cleaner', 'airpods', 'white wine']",39796
7253759,"['half-life: alyx', 'toothpaste', 'green beans', 'honey']",5034
7226776,"['corn', 'burgers', 'beer', 'low fat yogurt', 'antioxydant juice', 'barbecue sauce', 'sparkling water', 'brownies', 'salad', 'dog food', 'soup', 'salt']",13524
11723295,"['muffins', 'iphone 10', 'extra dark chocolate', 'napkins', 'mineral water', 'pet food', 'eggs', 'seabass', 'ratchet & clank']",35300
4034142,"['airpods', 'cotton buds', 'iphone 10', 'yams', 'protein bar']",19150
4761472,"['energy drink', 'airpods', 'black tea', 'melons', 'green beans', 'metroid fusion', 'bluetooth headphones']",16673
10672073,"['oil', 'low fat yogurt', 'samsung galaxy 10', 'cotton buds', 'final fantasy XX', 'toothpaste', 'chili', 'olive oil', 'sparkling water']",13140
11608000,"['half-life: alyx', 'chutney', 'shrimp', 'metroid prime', 'melons', 'dessert wine', 'escalope', 'eggplant', 'cider', 'trout', 'megaman zero 4', 'bluetooth headphones']",33881
3148884,"['cake', 'light cream', 'whole wheat rice', 'beer', 'airpods', 'final fantasy XX', 'gadget for tiktok streaming', 'metroid prime', 'pickles', 'grated cheese', 'ring light', 'portal 2', 'water spray', 'vegetables mix', 'ratchet & clank']",18015
10577997,"['cake', 'fromage blanc', 'burgers', 'asparagus', 'almonds', 'french wine']",7749
272797,"['megaman zero', 'oatmeal', 'candy bars', 'salad', 'eggs', 'honey', 'bluetooth headphones', 'pokemon violet', 'portal', 'parmesan cheese']",6660
6877955,"['half-life: alyx', 'salmon', 'samsung galaxy 10', 'iPad', 'phone charger', 'cider']",8404
9950283,"['black tea', 'flax seed', 'zucchini', 'asparagus', 'mint green tea', 'bacon', 'salad', 'olive oil', 'green grapes', 'bluetooth headphones', 'black beer']",38693
8125463,"['final fantasy XXII', 'turkey', 'butter', 'cat food', 'dessert wine', 'toothpaste', 'phone charger', 'gums', 'bramble', 'ring light', 'whole wheat pasta', 'portal', 'parmesan cheese', 'body spray']",36525
1586145,"['shampoo', 'cotton buds', 'final fantasy XX', 'bacon', 'escalope', 'energy bar', 'fresh bread']",18519
2322138,"['airpods', 'mayonnaise', 'iMac', 'canned_tuna', 'honey', 'soup']",8125
5527365,"['green tea', 'tooth brush', 'frozen smoothie', 'shallot', 'yams', 'napkins', 'escalope', 'cereals', 'meatballs']",35900
3603078,"['beer', 'white wine', 'hot dogs', 'mayonnaise', 'tea', 'iMac', 'honey', 'water spray', 'portal']",39158
9713122,"['bacon', 'burgers', 'tomatoes']",14944
6722249,"['strong cheese', 'deodorant', 'barbecue sauce', 'burgers', 'salmon', 'cotton buds', 'tooth brush', 'megaman zero', 'shower gel', 'protein bar', 'blueberries', 'fresh bread']",2848
8848602,"['chicken', 'chutney', 'samsung galaxy 10', 'white wine', 'iPad', 'black tea', 'asparagus', 'metroid prime', 'shower gel', 'almonds', 'escalope', 'mineral water', 'half-life 2', 'eggs', 'ratchet & clank']",32355
1285827,"['chutney', 'milk', 'flax seed', 'napkins', 'whole weat flour', 'grated cheese', 'ring light', 'megaman zero 4', 'french fries', 'babies food']",8977
587943,"['airpods', 'shrimp', 'shallot', 'soda', 'dessert wine', 'pickles', 'eggs', 'fresh tuna', 'bluetooth headphones', 'megaman zero 3', 'black beer', 'body spray']",10224
3375212,"['rice', 'oatmeal', 'tomato sauce', 'metroid fusion', 'whole wheat pasta', 'salt', 'babies food']",29399
9882524,"['chicken', 'frozen smoothie', 'toilet paper', 'black tea', 'hot dogs', 'extra dark chocolate', 'napkins', 'almonds', 'pickles', 'salad', 'megaman zero', 'strawberries', 'spaghetti', 'honey', 'dog food', 'french wine', 'pokemon shield']",11283
7541497,"['mint', 'strawberries', 'chocolate', 'extra dark chocolate', 'napkins', 'mineral water', 'pet food', 'nonfat milk', 'trout', 'spinach', 'megaman zero 3', 'frozen vegetables']",35484
11112910,"['champagne', 'final fantasy XX', 'cookies', 'toothpaste', 'olive oil', 'meatballs']",10826
5538812,"['oil', 'asparagus', 'almonds', 'brownies', 'whole weat flour', 'chili', 'pokemon sword', 'olive oil', 'grated cheese', 'honey', 'dog food', 'cereals', 'vacuum cleaner', 'salt']",23042
5350810,"['oil', 'strong cheese', 'champagne', 'mint', 'samsung galaxy 10', 'megaman zero 2', 'melons', 'brownies', 'pickles', 'french wine', 'bluetooth headphones', 'fresh bread', 'hand protein bar']",10490
5246419,"['low fat yogurt', 'mint', 'black tea', 'mayonnaise', 'final fantasy XIX', 'tea', 'whole weat flour', 'escalope', 'pet food', 'olive oil', 'sparkling water', 'eggplant', 'water spray', 'fresh bread']",9632
3871213,"['rice', 'pasta', 'tea', 'mineral water', 'pickles', 'black beer', 'eggs', 'cooking oil', 'fresh bread']",17877
7160966,"['iphone 10', 'final fantasy XX', 'flax seed', 'laptop', 'metroid prime', 'oatmeal', 'light mayo', 'gums', 'cider', 'green beans', 'megaman zero 3', 'black beer', 'parmesan cheese']",37328
2877458,"['avocado', 'mint', 'zucchini', 'escalope', 'blueberries', 'tomato juice', 'green beans', 'hand protein bar']",23697
5253398,"['barbecue sauce', 'half-life 2', 'brownies', 'iphone 10']",27372
6719510,"['cottage cheese', 'protein bar', 'dessert wine', 'vacuum cleaner', 'blueberries', 'grated cheese', 'gluten free bar', 'megaman zero 3', 'herb & pepper', 'hand protein bar', 'ratchet & clank 2']",26105
8909997,"['airpods', 'white wine', 'asparagus', 'oatmeal', 'candy bars', 'toothpaste', 'bluetooth headphones', 'fresh bread']",34855
11144831,"['low fat yogurt', 'shrimp', 'cat food', 'phone charger', 'blueberries', 'meatballs', 'toilet paper', 'razor', 'portal', 'parmesan cheese']",21211
4257545,"['strong cheese', 'final fantasy XX', 'iPad', 'pokemon scarlet', 'eggplant', 'olive oil', 'bramble', 'portal 2', 'metroid fusion', 'cooking oil', 'vacuum cleaner', 'milk']",11596
264254,"['energy drink', 'pokemon shield', 'pancakes', 'airpods', 'iphone 10', 'minecraft', 'half-life 2', 'bluetooth headphones', 'fresh bread', 'milk']",6338
1054323,"['strong cheese', 'corn', 'salmon', 'white wine', 'tooth brush', 'cauliflower', 'mint', 'asparagus', 'black tea', 'ketchup', 'olive oil', 'eggplant', 'cooking oil']",12462
6928260,"['red wine', 'phone car charger', 'beer', 'white wine']",10296
456950,"['shallot', 'pasta', 'napkins', 'spaghetti', 'honey', 'cereals', 'ratchet & clank']",5976
3956528,"['chutney', 'chocolate bread', 'butter', 'black tea', 'bacon', 'chocolate', 'oatmeal', 'bramble', 'eggs', 'honey', 'cereals', 'vacuum cleaner']",21467
3387514,"['chutney', 'burgers', 'salmon', 'mint green tea', 'asparagus', 'soda', 'cookies', 'cider', 'olive oil', 'spinach', 'catfish', 'herb & pepper', 'ham']",26718
3637794,"['mint', 'dessert wine', 'dog food', 'herb & pepper', 'frozen vegetables', 'babies food']",9584
8535612,"['barbecue sauce', 'rice', 'burgers', 'tooth brush', 'asparagus', 'zucchini', 'napkins', 'dessert wine', 'tomato juice', 'spaghetti', 'seabass', 'energy bar', 'meatballs']",13098
10716825,"['strong cheese', 'salmon', 'megaman zero 3', 'mineral water', 'pokemon sword', 'metroid fusion', 'soup', 'mushroom cream sauce', 'energy bar']",3938
914528,"['muffins', 'antioxydant juice', 'final fantasy XX', 'tooth brush', 'ketchup']",15745
8197932,"['carrots', 'corn', 'salmon', 'antioxydant juice', 'strawberries', 'asparagus', 'mineral water']",36533
11205162,"['cream', 'rice', 'black tea', 'bacon', 'oatmeal', 'pet food', 'grated cheese', 'cereals', 'hand protein bar', 'ketchup', 'energy bar', 'gluten free bar', 'salt']",4268
4157572,"['half-life: alyx', 'cottage cheese', 'laptop', 'light mayo', 'metroid prime', 'hot dogs', 'shower gel', 'ring light', 'milk']",9659
4644816,"['pickles', 'toothpaste', 'dessert wine', 'water spray', 'megaman zero 3']",16582
2587192,"['half-life: alyx', 'iphone 10', 'mint', 'cider', 'trout', 'eggs', 'green tea']",20926
8996608,"['energy drink', 'pokemon shield', 'final fantasy XXII', 'turkey', 'hot dogs', 'mayonnaise', 'yogurt cake', 'protein bar', 'toothpaste', 'canned_tuna', 'tomato juice', 'honey', 'portal 2', 'megaman zero 3', 'parmesan cheese', 'ham']",8791
3097173,"['ham', 'pepper', 'white wine', 'champagne', 'laptop', 'minecraft', 'blueberries', 'toilet paper', 'body spray']",28517
2322675,"['deodorant', 'final fantasy XXII', 'iPad', 'mineral water', 'green grapes', 'gluten free bar']",25403
7474212,"['light cream', 'deodorant', 'butter', 'pasta', 'light mayo', 'black tea', 'zucchini', 'eggs', 'red wine', 'frozen vegetables']",24090
7968807,"['shampoo', 'cotton buds', 'bacon', 'sparkling water', 'shower gel', 'oatmeal', 'pickles', 'toilet paper', 'razor', 'energy bar', 'milk']",7745
2069980,"['extra dark chocolate', 'oatmeal', 'whole weat flour', 'canned_tuna', 'chili', 'fresh bread']",25649
11388374,"['strong cheese', 'half-life: alyx', 'low fat yogurt', 'mint green tea', 'cookies', 'melons', 'pickles']",31489
1969147,"['cream', 'champagne', 'mint', 'dessert wine', 'iMac', 'chili', 'portal']",6530
